instrumentID,eventTimestamp,orderID,orderType,eventType,side,price,stopPrice,lastPrice,quantity,leavesQuantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,parentOrderID,parentChildIndicator,timeInForce,orderCapacity,internalTimestamp,sendingTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,yield,qtyType,totalQty,minQty,secondaryDisplayQty,lastQty,ccy,ccyKey,val,displayMethod,execID,execType,eventType2,execRestatementReason,venueKey,venueSegment,venueType,orderPlatform,orderPlatformKey,sourceConnection,origOrderID,clOrdID,origClOrdID,quoteID,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntity,legalEntityKey,salesID,salesIDKey,userIDKey,counterParty,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,orderInstructions,expireDateTime,valueDate,peggedPrice,pegOffsetValue,pegInstruction,flag,validationKey,possDupFlag,userId,priceType,upstreamFileName,recordID,tenor,aggressorFlag,icebergFlag,upstreamRCAID,wtbFlag,midPD,loopFlag,localIOCFlag,tradeDate,pdFlag
ACT,2015.06.02D20:30:34.002000000,OrderID4_actTest,LMT,new,B,10,0,,100,100,,FD_UUID_2,1,ITandATITAccount,,Exch1,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,ACTKey,,,ACTKey,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,Exch1,Exch1,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,104,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-FD_UUID_2,GUI-FD_UUID_2-ITandATITAccount-ACT,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym2,2015.06.05D13:00:00.000000000,refOrderID7,LMT,cancelled,B,10,0,,1000,1000,,compTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym2,,,refSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,1000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,refTradeID7,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-compTrader1,GUI-compTrader1-Client1-refSym2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym2,2015.06.05D15:00:00.000000000,dxNOrderID15,LMT,new,B,510,0,,500,500,,newsTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym2,,,refSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,dxNTradeID15,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-newsTrader1,GUI-newsTrader1-Client1-refSym2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym4,2015.06.05D12:00:00.000000000,dxNOrderID31,LMT,new,S,3995,0,,4000,4000,,newsTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym4,,,refSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,4000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,dxNTradeID31,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-newsTrader2,GUI-newsTrader2-Client1-refSym4,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym4,2015.06.05D12:00:00.000000000,dxNOrderID48,LMT,new,S,3995,0,,4000,4000,,noNewsTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym4,,,refSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,4000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,dxNTradeID48,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-noNewsTrader3,GUI-noNewsTrader3-Client1-refSym4,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym5,2015.06.05D14:00:00.000000000,refOrderID10,LMT,new,B,10,0,,7000,7000,,compTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym5,,,refSym5,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,7000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,refTradeID10,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-compTrader2,GUI-compTrader2-Client1-refSym5,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym5,2015.06.05D14:00:00.000000000,refOrderID10,LMT,cancelled,B,10,0,,7000,7000,,compTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym5,,,refSym5,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,7000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,refTradeID10,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-compTrader2,GUI-compTrader2-Client1-refSym5,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym5,2015.06.05D15:00:00.000000000,dxNOrderID32,LMT,new,S,510,0,,500,500,,newsTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym5,,,refSym5,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,dxNTradeID32,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-newsTrader2,GUI-newsTrader2-Client1-refSym5,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
refSym5,2015.06.05D15:00:00.000000000,dxNOrderID49,LMT,new,S,510,0,,500,500,,noNewsTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:15.231490000,,,refSym5,,,refSym5,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,500,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,dxNTradeID49,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-noNewsTrader3,GUI-noNewsTrader3-Client1-refSym5,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itCompSym,2015.06.08D17:00:00.000000000,itOrderID68,LMT,new,S,15,0,,5000,5000,,itCompTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itCompSym,,,itCompSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID68,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itCompTrader,GUI-itCompTrader-Client1-itCompSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itCompSym,2015.06.08D17:00:00.000000000,itOrderID68,LMT,filled,S,15,0,,5000,0,,itCompTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itCompSym,,,itCompSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,5000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID68,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itCompTrader,GUI-itCompTrader-Client1-itCompSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itPMSym,2015.06.08D17:00:00.000000000,itOrderID245,LMT,new,B,10,0,,50000000,50000000,,largeVolTrader,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:21.661058000,,,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5.00E+11,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_IT-EXTRAfinal_DL_20150609.csv.gz,itTradeID245,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-largeVolTrader,GUI-largeVolTrader-Client1-itPMSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itPMSym,2015.06.08D17:00:00.000000000,itOrderID245,LMT,filled,B,10,0,,50000000,0,,largeVolTrader,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:21.661058000,,,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5.00E+11,,,50000000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_IT-EXTRAfinal_DL_20150609.csv.gz,itTradeID245,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-largeVolTrader,GUI-largeVolTrader-Client1-itPMSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itPMSym,2015.06.08D17:00:00.000000000,itOrderID37,LMT,new,B,10,0,,5000,5000,,itPMTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID37,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itPMTrader,GUI-itPMTrader-Client1-itPMSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itPMSym,2015.06.08D17:00:00.000000000,itOrderID37,LMT,filled,B,10,0,,5000,0,,itPMTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,5000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID37,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itPMTrader,GUI-itPMTrader-Client1-itPMSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itRefSym,2015.06.08D17:00:00.000000000,itOrderID53,LMT,new,S,15,0,,5000,5000,,itRefTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itRefSym,,,itRefSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID53,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itRefTrader,GUI-itRefTrader-Client1-itRefSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itRefSym,2015.06.08D17:00:00.000000000,itOrderID53,LMT,filled,S,15,0,,5000,0,,itRefTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itRefSym,,,itRefSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,5000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID53,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itRefTrader,GUI-itRefTrader-Client1-itRefSym,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym1,2015.06.08D17:00:00.000000000,itOrderID8,LMT,new,S,15,0,,5000,5000,,itNewTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym1,,,itSym1,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID8,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itNewTrader1,GUI-itNewTrader1-Client1-itSym1,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym1,2015.06.08D17:00:00.000000000,itOrderID8,LMT,filled,S,15,0,,5000,0,,itNewTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym1,,,itSym1,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,5000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID8,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itNewTrader1,GUI-itNewTrader1-Client1-itSym1,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym2,2015.06.08D15:00:00.000000000,itOrderID112,LMT,new,B,10,0,,900,900,,itTDRWNews2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym2,,,itSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,900,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID112,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTraderWNews2,GUI-itTraderWNews2-Client1-itSym2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym2,2015.06.08D15:00:00.000000000,itOrderID112,LMT,filled,B,10,0,,900,0,,itTDRWNews2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym2,,,itSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,900,,,900,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID112,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTraderWNews2,GUI-itTraderWNews2-Client1-itSym2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym2,2015.06.08D15:00:00.000000000,itOrderID124,LMT,new,S,15,0,,1000,1000,,itTDRWNews3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym2,,,itSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,1000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID124,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTraderWNews3,GUI-itTraderWNews3-Client1-itSym2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym2,2015.06.08D15:00:00.000000000,itOrderID124,LMT,filled,S,15,0,,1000,0,,itTDRWNews3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym2,,,itSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,1000,,,1000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID124,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTraderWNews3,GUI-itTraderWNews3-Client1-itSym2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym3,2015.06.08D17:00:00.000000000,itOrderID17,LMT,new,B,10,0,,5000,5000,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym3,,,itSym3,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID17,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym3,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym3,2015.06.08D17:00:00.000000000,itOrderID17,LMT,filled,B,10,0,,5000,0,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym3,,,itSym3,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,5000,,,5000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID17,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym3,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym4X,2015.06.08D15:00:00.000000000,itOrderID71,LMT,new,S,15,0,,900,900,,itTrevTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym4X,,,itSym4X,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,900,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID71,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTrevTrader1,GUI-itTrevTrader1-Client1-itSym4X,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym4X,2015.06.08D15:00:00.000000000,itOrderID71,LMT,filled,S,15,0,,900,0,,itTrevTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym4X,,,itSym4X,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,900,,,900,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID71,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTrevTrader1,GUI-itTrevTrader1-Client1-itSym4X,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym5Y,2015.06.08D13:00:00.000000000,itOrderID84,LMT,new,S,15,0,,1000,1000,,itTrevTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym5Y,,,itSym5Y,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,1000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID84,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTrevTrader2,GUI-itTrevTrader2-Client1-itSym5Y,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSym5Y,2015.06.08D13:00:00.000000000,itOrderID84,LMT,filled,S,15,0,,1000,0,,itTrevTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSym5Y,,,itSym5Y,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,1000,,,1000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID84,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTrevTrader2,GUI-itTrevTrader2-Client1-itSym5Y,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSymWNews2,2015.06.08D15:00:00.000000000,itOrderID110,LMT,new,B,10,0,,100,100,,itTDRWNews2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSymWNews2,,,itSymWNews2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID110,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTraderWNews2,GUI-itTraderWNews2-Client1-itSymWNews2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
itSymWNews2,2015.06.08D15:00:00.000000000,itOrderID110,LMT,filled,B,10,0,,100,0,,itTDRWNews2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,POID102,,GFD,agency,2018.10.25D01:39:33.705722000,,,itSymWNews2,,,itSymWNews2,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,100,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CBT,CBT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,itTradeID110,ExchOrdID102,,,1,UBS,BBG_TRADEBOOK-itTraderWNews2,GUI-itTraderWNews2-Client1-itSymWNews2,PLE1,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
