instrumentID,eventTimestamp,orderID,orderType,eventType,side,price,stopPrice,lastPrice,quantity,leavesQuantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,parentOrderID,parentChildIndicator,timeInForce,orderCapacity,internalTimestamp,sendingTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,yield,qtyType,totalQty,minQty,secondaryDisplayQty,lastQty,ccy,ccyKey,val,displayMethod,execID,execType,eventType2,execRestatementReason,venueKey,venueSegment,venueType,orderPlatform,orderPlatformKey,sourceConnection,origOrderID,clOrdID,origClOrdID,quoteID,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntity,legalEntityKey,salesID,salesIDKey,userIDKey,counterParty,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,orderInstructions,expireDateTime,valueDate,peggedPrice,pegOffsetValue,pegInstruction,flag,validationKey,possDupFlag,userId,priceType,upstreamFileName,recordID,tenor,aggressorFlag,icebergFlag,upstreamRCAID,wtbFlag,midPD,loopFlag,localIOCFlag,tradeDate,pdFlag
USM9_NORMALISED,2015.09.09D15:00:00.002000000,PTT3980/20160407/5775016,LMT,new,B,168.125,0,,200,200,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:45:54.281592000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape8_DL_20150909.csv.gz,TRANSID7,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.09.09D15:00:00.002000000,PTT3980/20160407/5775016,LMT,filled,B,168.125,0,,200,0,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:45:54.281592000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,200,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape8_DL_20150909.csv.gz,TRANSID7,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.09.10D15:10:00.002000000,PTT3980/20160407/5775018,LMT,new,B,168,0,,400,400,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,400,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID9,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.09.10D15:10:00.002000000,PTT3980/20160407/5775018,LMT,filled,B,168,0,,400,380,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,20,,,20,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID9,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.09.10D15:20:00.002000000,PTT3980/20160407/5775020,LMT,new,B,165.9,0,,100,100,,REF_FD333Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID11,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.09.10D15:20:00.002000000,PTT3980/20160407/5775020,LMT,filled,B,165.9,0,,100,0,,REF_FD333Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,100,,,100,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID11,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.09.10D15:15:00.002000000,PTT3980/20160407/5775019,LMT,new,B,165.01,0,,500,500,,REF_FD111Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,500,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID10,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM8_NORMALISED,2015.09.10D15:15:00.002000000,PTT3980/20160407/5775019,LMT,filled,B,165.01,0,,500,0,,REF_FD111Trader,1,12AB14,,GCBOT,RATES_EXCH,REF_BBG_PROD1,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM8_BBGFILE_KEY,,,USM8_BBGFILE_KEY,Curncy,BBG_TRADEBOOK-Curncy-FUT,,,500,,,500,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID10,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM8_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.09.10D15:05:00.002000000,PTT3980/20160407/5775017,LMT,new,B,165.875,0,,300,300,,REF_FD111Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID8,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM9_NORMALISED,2015.09.10D15:05:00.002000000,PTT3980/20160407/5775017,LMT,filled,B,165.875,0,,300,0,,REF_FD111Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775015,,GFD,agency,2018.10.25D01:46:07.287824000,,,USM9_BBGFILE_KEY,,,USM9_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,300,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape9_DL_20150910.csv.gz,TRANSID8,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD111Trader,GUI-FD111Trader-12AB14-USM9_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
AUDCAD,2016.04.08D14:56:30.000000000,FX-PR-1-4354,AFX,pendingNew,B,1.23,,1.23,100,0,,CBTraderID111,,,,PARFX,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,2,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,100,HUF,FX-HUF,,,119188210,pendingNew,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4354,4354,18650965,,,FX-CBTraderID111,,,,,,,,,,,,,ABC,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:56:30.000000000,FX-PR-1-4354,AFX,new,B,1.23,,1.23,100,0,,CBTraderID111,,,,PARFX,2,FX,TKTestSubtype43,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,3,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,100,HUF,FX-HUF,,,119188210,new,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4354,4354,18650965,,,FX-CBTraderID111,,,,,,,,,,,,,ABC,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:56:31.000000000,FX-PR-1-4355,AFX,pendingNew,S,1.24,,1.24,50,0,,CBTraderID111,,,,PARFX,2,FX,TKTestSubtype43,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,5,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,50,HUF,FX-HUF,,,119188211,pendingNew,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4355,4355,18650966,,,FX-CBTraderID111,,,,,,,,,,,,,DEF,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:56:31.000000000,FX-PR-1-4355,AFX,new,S,1.24,,1.24,50,0,,CBTraderID111,,,,PARFX,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,6,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,50,HUF,FX-HUF,,,119188211,new,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4355,4355,18650966,,,FX-CBTraderID111,,,,,,,,,,,,,DEF,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:56:36.000000000,FX-PR-1-4360,AFX,pendingNew,B,1.29,,1.29,100,0,,CBTraderID111,,,,PARFX,2,FX,TKTestSubtype43,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,20,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,100,HUF,FX-HUF,,,119188216,pendingNew,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4360,4360,18650971,,,FX-CBTraderID111,,,,,,,,,,,,,STU,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:56:36.000000000,FX-PR-1-4360,AFX,new,B,1.29,,1.29,100,0,,CBTraderID111,,,,PARFX,2,FX,TKTestSubtype43,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,21,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,100,HUF,FX-HUF,,,119188216,new,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4360,4360,18650971,,,FX-CBTraderID111,,,,,,,,,,,,,STU,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:29.999999999,FX-PR-4-4363,AFX,pendingNew,S,1.32,,1.32,100,0,,CBTraderID114,,,,EBS_HEDGEUK,2,FX,TKTestSubtype43,,,,FX,,,OPG,principal,2018.10.25D02:06:41.491446000,,29,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,100,CAD,FX-CAD,,,119188219,pendingNew,,,FX-EBS_HEDGEUK,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4363,4363,18650974,,,FX-CBTraderID114,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:29.999999999,FX-PR-4-4363,AFX,new,S,1.32,,1.32,100,0,,CBTraderID114,,,,EBS_HEDGEUK,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,OPG,principal,2018.10.25D02:06:41.491446000,,30,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,100,CAD,FX-CAD,,,119188219,new,,,FX-EBS_HEDGEUK,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4363,4363,18650974,,,FX-CBTraderID114,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:30.000000001,FX-PR-5-4364,AFX,pendingNew,B,1.33,,1.33,37,0,,CBTraderID115,,,,EBS_AI,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,IOC,principal,2018.10.25D02:06:41.491446000,,32,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,37,CHF,FX-CHF,,,119188220,pendingNew,,,FX-EBS_AI,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4364,4364,18650975,,,FX-CBTraderID115,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:30.000000003,FX-PR-5-4364,AFX,new,B,1.33,,1.33,37,0,,CBTraderID115,,,,EBS_AI,2,FX,TKTestSubtype43,,,,FX,,,IOC,principal,2018.10.25D02:06:41.491446000,,33,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,37,CHF,FX-CHF,,,119188220,new,,,FX-EBS_AI,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4364,4364,18650975,,,FX-CBTraderID115,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:30.000000005,FX-PR-6-4365,AFX,pendingNew,S,1.34,,1.34,42,0,,CBTraderID116,,,,FSS_FA_SEB,2,FX,TKTestSubtype43,,,,FX,,,FOK,principal,2018.10.25D02:06:41.491446000,,35,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,42,AED,FX-AED,,,119188221,pendingNew,,,FX-FSS_FA_SEB,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4365,4365,18650976,,,FX-CBTraderID116,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:30.000000007,FX-PR-6-4365,AFX,new,S,1.34,,1.34,42,0,,CBTraderID116,,,,FSS_FA_SEB,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,FOK,principal,2018.10.25D02:06:41.491446000,,36,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,42,AED,FX-AED,,,119188221,new,,,FX-FSS_FA_SEB,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4365,4365,18650976,,,FX-CBTraderID116,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:30.000000025,FX-PR-11-4370,AFX,pendingNew,B,1.39,,1.39,6,0,,CBTraderID121,,,,FSS_FA_CITI,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,ATX,principal,2018.10.25D02:06:41.491446000,,50,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,6,PLZ,FX-PLZ,,,119188226,pendingNew,,,FX-FSS_FA_CITI,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4370,4370,18650981,,,FX-CBTraderID121,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D14:57:30.000000027,FX-PR-11-4370,AFX,new,B,1.39,,1.39,6,0,,CBTraderID121,,,,FSS_FA_CITI,2,FX,TKTestSubtype43,,,,FX,,,ATX,principal,2018.10.25D02:06:41.491446000,,51,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,6,PLZ,FX-PLZ,,,119188226,new,,,FX-FSS_FA_CITI,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4370,4370,18650981,,,FX-CBTraderID121,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D15:57:30.000000000,FX-PR-16-4375,AFX,pendingNew,S,1.44,,1.44,2,0,,CBTraderID126,,,,RBS,2,FX,TKTestSubtype43,,,,FX,,,FOK,principal,2018.10.25D02:06:41.491446000,,66,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,2,USD,FX-USD,,,119188231,pendingNew,,,FX-RBS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4375,4375,18650986,,,FX-CBTraderID126,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D15:57:30.000000000,FX-PR-16-4375,AFX,new,S,1.44,,1.44,2,0,,CBTraderID126,,,,RBS,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,FOK,principal,2018.10.25D02:06:41.491446000,,67,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,2,USD,FX-USD,,,119188231,new,,,FX-RBS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4375,4375,18650986,,,FX-CBTraderID126,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D15:57:33.000000000,FX-PR-2-4378,AFX,pendingNew,B,1.47,,1.47,8500000,0,,CBTraderID129,,,,BARCLAYS,2,FX,TKTestSubtype43,,,,FX,,,ATC,principal,2018.10.25D02:06:41.491446000,,75,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,8500000,AED,FX-AED,,,119188234,pendingNew,,,FX-BARCLAYS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4378,4378,18650989,,,FX-CBTraderID129,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D15:57:33.000000000,FX-PR-2-4378,AFX,new,B,1.47,,1.47,8500000,0,,CBTraderID129,,,,BARCLAYS,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,ATC,principal,2018.10.25D02:06:41.491446000,,76,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,8500000,AED,FX-AED,,,119188234,new,,,FX-BARCLAYS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4378,4378,18650989,,,FX-CBTraderID129,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D15:57:36.000000002,FX-PR-5-4381,AFX,pendingNew,S,1.5,,1.5,125000,0,,CBTraderID132,,,,EBS_AI,2,FX,TKTestSubtype43,,,,FX,,,GTD,principal,2018.10.25D02:06:41.491446000,,84,,TKTestISIN43,TKTestCUSIP43,FX-AUDCAD,FX-2-FX,FX-2-FX,,,,,,125000,NZD,FX-NZD,,,119188237,pendingNew,,,FX-EBS_AI,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4381,4381,18650992,,,FX-CBTraderID132,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
AUDCAD,2016.04.08D15:57:36.000000002,FX-PR-5-4381,AFX,new,S,1.5,,1.5,125000,0,,CBTraderID132,,,,EBS_AI,FX_OTC,REF_EcommProductName,TKTestSubtype41,,,,FX,,,GTD,principal,2018.10.25D02:06:41.491446000,,85,,TKTestISIN41,TKTestCUSIP41,FX-AUDCAD,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,125000,NZD,FX-NZD,,,119188237,new,,,FX-EBS_AI,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4381,4381,18650992,,,FX-CBTraderID132,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
BGNRON,2016.04.08D14:56:34.000000000,FX-PR-1-4358,AFX,pendingNew,B,1.27,,1.27,90,0,,CBTraderID111,,,,PARFX,4,FXSSP,TKTestSubtype43,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,14,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,90,HUF,FX-HUF,,,119188214,pendingNew,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4358,4358,18650969,,,FX-CBTraderID111,,,,,,,,,,,,,MNO,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
BGNRON,2016.04.08D14:56:34.000000000,FX-PR-1-4358,AFX,new,B,1.27,,1.27,90,0,,CBTraderID111,,,,PARFX,4,FXSSP,TKTestSubtype43,,,,FX,,,GTC,principal,2018.10.25D02:06:41.491446000,,15,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,90,HUF,FX-HUF,,,119188214,new,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20160408_D_1.1_BenchmarkManipulation.csv.gz,FX-1191882,4358,4358,18650969,,,FX-CBTraderID111,,,,,,,,,,,,,MNO,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders.2016.04.08.1.1.qbin,,,,,,,,,,,
