instrumentID,eventTimestamp,executionID,eventType,orderID,side,price,strikePrice,quantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,tradeSystem,settlementDate,counterparty,underlyingInstrumentID,orderPlatform,tradePlatform,legalEntity,optionCallPut,internalTimestamp,sendingTime,tradeTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,multiLegReportingType,parentStrategyType,priceType,markup,markupRateToBase,val,qtyType,ccy,ccyKey,qty1,ccy1,ccy1Key,qty2,ccy2,ccy2Key,feeCcy,transStatus,reversalIndicator,internalTrade,matchType,trdType,crossType,secondaryTrdType,aggressorIndicator,venueKey,venueSegment,venueType,orderPlatformKey,tradingPlatformInstance,sourceConnection,tradeIDversion,secondaryTradeID,origTradeID,structureID,tradeLinkID,sourceTradeID,sourceTradeLinkID,platformTradeID,platformTradeLinkID,tradeDate,tradeInputDate,valueDate,settlType,settlMethod,quoteID,olink,qlink,udflink,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntityKey,salesID,salesIDKey,userIDKey,revUserID,revUserIDKey,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,payFrequency,receiveFrequency,payRollConvention,receiveRollConvention,payProjectionCurve,receiveProjectionCurve,payDiscountCurve,receiveDiscountCurve,payCalendar,receiveCalendar,payDayCountConvention,receiveDayCountConvention,couponRate,payCouponType,receiveCouponType,payType,calendarType,rateCode,rate,deliveryIndex,closingIndexValue,optionCallPut,optPayout,optPayoutType,capPrice,floorPrice,strikeMultiplier,strikePriceBoundaryMethod,complexEventType,complexEventPrice,complexEventCondition,complexOptPayoutAmount,complexEventStartDate,complexEventEndDate,quality,publicationIndicator,flag,validationKey,possDupFlag,origTransType,lastOperationSubType,underlyingKey,refObligation
itCompSym,2015.06.02D15:00:00.000000000,itTradeID55,new,itOrderID55,B,10,0,100,,itCompTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itCompSym,,,itCompSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itCompTrader,GUI-itCompTrader-Client1-itCompSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym3,2015.06.05D15:00:00.000000000,itTradeID12,new,itOrderID12,S,15,0,1000,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym3,,,itSym3,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym3,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym3,2015.06.05D15:30:00.000000000,itTradeID14,new,itOrderID14,S,15,0,1000,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym3,,,itSym3,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym3,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym3,2015.06.05D15:35:00.000000000,itTradeID15,new,itOrderID15,B,10,0,1000,,itNewTDR4,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym3,,,itSym3,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader4,GUI-itNewTrader4-Client1-itSym3,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym3,2015.06.05D17:00:00.000000000,itTradeID16,new,itOrderID16,B,10,0,5000,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym3,,,itSym3,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym3,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym4,2015.06.05D15:00:00.000000000,itTradeID242,new,itOrderID242,S,15,0,10000000,,largeVolTrader,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:21.661058000,,,1,itSym4,,,itSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_IT-EXTRAfinal_DL_20150609.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-largeVolTrader,GUI-largeVolTrader-Client1-itSym4,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym4,2015.06.05D15:00:00.000000000,itTradeID13,new,itOrderID13,S,15,0,1000,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym4,,,itSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym4,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym4,2015.06.05D15:00:00.000000000,itTradeID33,new,itOrderID33,S,15,0,1000,,itPMTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym4,,,itSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itPMTrader,GUI-itPMTrader-Client1-itSym4,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym5X,2015.06.05D15:00:00.000000000,itTradeID82,new,itOrderID82,S,15,0,900,,itTrevTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym5X,,,itSym5X,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTrevTrader2,GUI-itTrevTrader2-Client1-itSym5X,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews1,2015.06.05D15:00:00.000000000,itTradeID103,new,itOrderID103,B,10,0,1000,,itTDRWNews1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews1,,,itSymWNews1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews1,GUI-itTraderWNews1-Client1-itSymWNews1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews1,2015.06.05D15:30:00.000000000,itTradeID105,new,itOrderID105,B,10,0,1000,,itTDRWNews1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews1,,,itSymWNews1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews1,GUI-itTraderWNews1-Client1-itSymWNews1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews1,2015.06.05D15:35:00.000000000,itTradeID106,new,itOrderID106,S,15,0,1000,,itTDRWNews1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews1,,,itSymWNews1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews1,GUI-itTraderWNews1-Client1-itSymWNews1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews1,2015.06.05D15:35:00.001000000,itTradeID107,new,itOrderID107,B,15,0,100,,itTDRWNews1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews1,,,itSymWNews1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews1,GUI-itTraderWNews1-Client1-itSymWNews1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews3,2015.06.05D15:00:00.000000000,itTradeID120,new,itOrderID120,S,15,0,100,,itTDRWNews3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews3,,,itSymWNews3,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews3,GUI-itTraderWNews3-Client1-itSymWNews3,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews3,2015.06.05D15:00:00.000000000,itTradeID100,new,itOrderID121,B,15,0,100,,itTDRWNews3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews3,,,itSymWNews3,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews3,GUI-itTraderWNews3-Client1-itSymWNews3,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itTrevSym2,2015.06.05D15:00:00.000000000,itTradeID81,new,itOrderID81,S,15,0,100,,itTrevTDR2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itTrevSym2,,,itTrevSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTrevTrader2,GUI-itTrevTrader2-Client1-itTrevSym2,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
noNewsSym,2015.06.05D15:30:00.000000000,dxNTradeID50,new,dxNOrderID50,B,3210.5,0,5000,,otherTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:15.231490000,,,1,noNewsSym,,,noNewsSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-otherTrader,GUI-otherTrader-Client1-noNewsSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
noNewsSym,2015.06.05D15:35:01.000000000,dxNTradeID51,new,dxNOrderID51,S,3215.5,0,25000,,noNewsTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:15.231490000,,,1,noNewsSym,,,noNewsSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-noNewsTrader3,GUI-noNewsTrader3-Client1-noNewsSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
pmSym,2015.06.05D17:30:00.000000000,atTradeID17,new,atOrderID17,S,10,0,1000,,pmTDR,notpmBroker,pmAccount,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:15.231490000,,,1,pmSym,,,pmSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,notpmBroker,UBS,BBG_TRADEBOOK-pmTrader,GUI-pmTrader-pmAccount-pmSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
pmSym,2015.06.05D17:35:00.000000000,atTradeID18,new,atOrderID18,B,15,0,1000,,pmTDR,pmBroker,pmAccount,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:15.231490000,,,1,pmSym,,,pmSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_ATITAlert-originalTESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,pmBroker,UBS,BBG_TRADEBOOK-pmTrader,GUI-pmTrader-pmAccount-pmSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itCompSym,2015.06.08D17:00:00.000000000,itTradeID68,new,itOrderID68,S,15,0,5000,,itCompTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itCompSym,,,itCompSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itCompTrader,GUI-itCompTrader-Client1-itCompSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itPMSym,2015.06.08D17:00:00.000000000,itTradeID245,new,itOrderID245,B,10,0,50000000,,largeVolTrader,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:21.661058000,,,1,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_IT-EXTRAfinal_DL_20150609.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-largeVolTrader,GUI-largeVolTrader-Client1-itPMSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itPMSym,2015.06.08D17:00:00.000000000,itTradeID37,new,itOrderID37,B,10,0,5000,,itPMTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itPMTrader,GUI-itPMTrader-Client1-itPMSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itRefSym,2015.06.08D17:00:00.000000000,itTradeID53,new,itOrderID53,S,15,0,5000,,itRefTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itRefSym,,,itRefSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itRefTrader,GUI-itRefTrader-Client1-itRefSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym1,2015.06.08D17:00:00.000000000,itTradeID8,new,itOrderID8,S,15,0,5000,,itNewTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym1,,,itSym1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader1,GUI-itNewTrader1-Client1-itSym1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym2,2015.06.08D15:00:00.000000000,itTradeID112,new,itOrderID112,B,10,0,900,,itTDRWNews2,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym2,,,itSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews2,GUI-itTraderWNews2-Client1-itSym2,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
