eventType,eventTimestamp,executionID,orderID,instrumentID,side,quantity,price,trader,venueID,assetClass,,,,,
new,2019.12.30D11:00:08.510243500,UTPM_execID_2019.12.30_LTCUSD_171,buyOrderID_2019.12.30_LTCUSD_171,LTCUSD,B,5696501,64.0234634,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:00:08.510243500,UTPM_execID_2019.12.30_LTCUSD_171,sellOrderID_2019.12.30_LTCUSD_171,LTCUSD,S,5696501,64.0234634,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:00:35.030721000,UTPM_execID_2019.12.30_LTCUSD_61,buyOrderID_2019.12.30_LTCUSD_61,LTCUSD,B,8275072,63.6099912,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:00:35.030721000,UTPM_execID_2019.12.30_LTCUSD_61,sellOrderID_2019.12.30_LTCUSD_61,LTCUSD,S,8275072,63.6099912,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:00:39.017693000,UTPM_execID_2019.12.30_LTCUSD_93,buyOrderID_2019.12.30_LTCUSD_93,LTCUSD,B,8973710,63.449684,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:00:39.017693000,UTPM_execID_2019.12.30_LTCUSD_93,sellOrderID_2019.12.30_LTCUSD_93,LTCUSD,S,8973710,63.449684,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:04:06.087770500,UTPM_execID_2019.12.30_LTCUSD_43,buyOrderID_2019.12.30_LTCUSD_43,LTCUSD,B,3801646,64.2202158,buyTraderID_3,,CRYPTO,,,,,
new,2019.12.30D11:04:40.180780000,UTPM_execID_2019.12.30_LTCUSD_150,buyOrderID_2019.12.30_LTCUSD_150,LTCUSD,B,3021513,63.8498314,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:04:40.180780000,UTPM_execID_2019.12.30_LTCUSD_150,sellOrderID_2019.12.30_LTCUSD_150,LTCUSD,S,3021513,63.8498314,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:04:42.044499000,UTPM_execID_2019.12.30_LTCUSD_28,sellOrderID_2019.12.30_LTCUSD_28,LTCUSD,S,4509317,64.199902,sellTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:04:50.481757500,UTPM_execID_2019.12.30_LTCUSD_81,buyOrderID_2019.12.30_LTCUSD_81,LTCUSD,B,5466952,63.1277796,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:04:50.481757500,UTPM_execID_2019.12.30_LTCUSD_81,sellOrderID_2019.12.30_LTCUSD_81,LTCUSD,S,5466952,63.1277796,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:05:26.326027500,UTPM_execID_2019.12.30_LTCUSD_140,buyOrderID_2019.12.30_LTCUSD_140,LTCUSD,B,7213847,64.0550802,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:05:26.326027500,UTPM_execID_2019.12.30_LTCUSD_140,sellOrderID_2019.12.30_LTCUSD_140,LTCUSD,S,7213847,64.0550802,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:05:37.880999500,UTPM_execID_2019.12.30_LTCUSD_39,buyOrderID_2019.12.30_LTCUSD_39,LTCUSD,B,7530205,64.2920035,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:05:37.880999500,UTPM_execID_2019.12.30_LTCUSD_39,sellOrderID_2019.12.30_LTCUSD_39,LTCUSD,S,7530205,64.2920035,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:06:28.750158500,UTPM_execID_2019.12.30_LTCUSD_153,buyOrderID_2019.12.30_LTCUSD_153,LTCUSD,B,3567375,64.0276142,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:06:28.750158500,UTPM_execID_2019.12.30_LTCUSD_153,sellOrderID_2019.12.30_LTCUSD_153,LTCUSD,S,3567375,64.0276142,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:06:55.820889000,UTPM_execID_2019.12.30_LTCUSD_123,buyOrderID_2019.12.30_LTCUSD_123,LTCUSD,B,543658,62.998236,buyTraderID_3,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:06:55.820889000,UTPM_execID_2019.12.30_LTCUSD_123,buyOrderID_2019.12.30_LTCUSD_123,LTCUSD,B,543658,62.998236,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:06:55.820889000,UTPM_execID_2019.12.30_LTCUSD_123,sellOrderID_2019.12.30_LTCUSD_123,LTCUSD,S,543658,62.998236,sellTraderID_3,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:06:55.820889000,UTPM_execID_2019.12.30_LTCUSD_123,sellOrderID_2019.12.30_LTCUSD_123,LTCUSD,S,543658,62.998236,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:06:59.237307500,UTPM_execID_2019.12.30_LTCUSD_22,buyOrderID_2019.12.30_LTCUSD_22,LTCUSD,B,4419650,63.8503931,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:06:59.237307500,UTPM_execID_2019.12.30_LTCUSD_22,sellOrderID_2019.12.30_LTCUSD_22,LTCUSD,S,4419650,63.8503931,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:07:19.669318000,UTPM_execID_2019.12.30_LTCUSD_104,buyOrderID_2019.12.30_LTCUSD_104,LTCUSD,B,574781,62.8093682,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:07:19.669318000,UTPM_execID_2019.12.30_LTCUSD_104,sellOrderID_2019.12.30_LTCUSD_104,LTCUSD,S,574781,62.8093682,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:10:08.410434500,UTPM_execID_2019.12.30_LTCUSD_94,buyOrderID_2019.12.30_LTCUSD_94,LTCUSD,B,1327895,63.546478,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:10:08.410434500,UTPM_execID_2019.12.30_LTCUSD_94,sellOrderID_2019.12.30_LTCUSD_94,LTCUSD,S,1327895,63.546478,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:10:39.569579000,UTPM_execID_2019.12.30_LTCUSD_37,buyOrderID_2019.12.30_LTCUSD_37,LTCUSD,B,5197347,64.3499851,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:10:39.569579000,UTPM_execID_2019.12.30_LTCUSD_37,sellOrderID_2019.12.30_LTCUSD_37,LTCUSD,S,5197347,64.3499851,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:11:18.192850500,UTPM_execID_2019.12.30_LTCUSD_11,buyOrderID_2019.12.30_LTCUSD_11,LTCUSD,B,8042385,63.7680713,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:11:18.192850500,UTPM_execID_2019.12.30_LTCUSD_11,sellOrderID_2019.12.30_LTCUSD_11,LTCUSD,S,8042385,63.7680713,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:12:49.304596500,UTPM_execID_2019.12.30_LTCUSD_159,buyOrderID_2019.12.30_LTCUSD_159,LTCUSD,B,4753756,63.8427315,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:12:49.304596500,UTPM_execID_2019.12.30_LTCUSD_159,sellOrderID_2019.12.30_LTCUSD_159,LTCUSD,S,4753756,63.8427315,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:13:37.157555500,UTPM_execID_2019.12.30_LTCUSD_117,buyOrderID_2019.12.30_LTCUSD_117,LTCUSD,B,4514895,62.5637676,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:13:37.157555500,UTPM_execID_2019.12.30_LTCUSD_117,sellOrderID_2019.12.30_LTCUSD_117,LTCUSD,S,4514895,62.5637676,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:14:13.111259000,UTPM_execID_2019.12.30_LTCUSD_27,buyOrderID_2019.12.30_LTCUSD_27,LTCUSD,B,4552118,64.1049495,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:14:13.111259000,UTPM_execID_2019.12.30_LTCUSD_27,sellOrderID_2019.12.30_LTCUSD_27,LTCUSD,S,4552118,64.1049495,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:14:55.011095000,UTPM_execID_2019.12.30_LTCUSD_89,buyOrderID_2019.12.30_LTCUSD_89,LTCUSD,B,6073586,63.4465682,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:14:55.011095000,UTPM_execID_2019.12.30_LTCUSD_89,sellOrderID_2019.12.30_LTCUSD_89,LTCUSD,S,6073586,63.4465682,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:14:55.458025000,UTPM_execID_2019.12.30_LTCUSD_165,buyOrderID_2019.12.30_LTCUSD_165,LTCUSD,B,5779547,63.72864,buyTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:14:56.107696000,UTPM_execID_2019.12.30_LTCUSD_38,buyOrderID_2019.12.30_LTCUSD_38,LTCUSD,B,2956774,64.2654174,buyTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:16:22.212891000,UTPM_execID_2019.12.30_LTCUSD_169,buyOrderID_2019.12.30_LTCUSD_169,LTCUSD,B,7041902,63.8499432,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:16:22.212891000,UTPM_execID_2019.12.30_LTCUSD_169,sellOrderID_2019.12.30_LTCUSD_169,LTCUSD,S,7041902,63.8499432,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:16:25.670042500,UTPM_execID_2019.12.30_LTCUSD_132,sellOrderID_2019.12.30_LTCUSD_132,LTCUSD,S,4813904,64.087849,sellTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:17:21.375434000,UTPM_execID_2019.12.30_LTCUSD_108,buyOrderID_2019.12.30_LTCUSD_108,LTCUSD,B,2495838,62.5230953,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:17:21.375434000,UTPM_execID_2019.12.30_LTCUSD_108,sellOrderID_2019.12.30_LTCUSD_108,LTCUSD,S,2495838,62.5230953,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:18:01.167719500,UTPM_execID_2019.12.30_LTCUSD_144,sellOrderID_2019.12.30_LTCUSD_144,LTCUSD,S,406434,64.0846694,sellTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:18:52.635053000,UTPM_execID_2019.12.30_LTCUSD_115,buyOrderID_2019.12.30_LTCUSD_115,LTCUSD,B,5932042,62.4223612,buyTraderID_2,,CRYPTO,,,,,
new,2019.12.30D11:20:07.563791500,UTPM_execID_2019.12.30_LTCUSD_14,sellOrderID_2019.12.30_LTCUSD_14,LTCUSD,S,2956525,63.9432353,sellTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:20:07.803718000,UTPM_execID_2019.12.30_LTCUSD_179,buyOrderID_2019.12.30_LTCUSD_179,LTCUSD,B,3498257,64.6077959,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:20:07.803718000,UTPM_execID_2019.12.30_LTCUSD_179,sellOrderID_2019.12.30_LTCUSD_179,LTCUSD,S,3498257,64.6077959,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:20:31.357061000,UTPM_execID_2019.12.30_LTCUSD_23,buyOrderID_2019.12.30_LTCUSD_23,LTCUSD,B,2180310,63.9848375,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:20:31.357061000,UTPM_execID_2019.12.30_LTCUSD_23,sellOrderID_2019.12.30_LTCUSD_23,LTCUSD,S,2180310,63.9848375,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:20:59.203247500,UTPM_execID_2019.12.30_LTCUSD_137,sellOrderID_2019.12.30_LTCUSD_137,LTCUSD,S,2473547,63.9907111,sellTraderID_2,,CRYPTO,,,,,
new,2019.12.30D11:21:09.856274500,UTPM_execID_2019.12.30_LTCUSD_31,buyOrderID_2019.12.30_LTCUSD_31,LTCUSD,B,2785952,64.3491898,buyTraderID_3,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:21:09.856274500,UTPM_execID_2019.12.30_LTCUSD_31,buyOrderID_2019.12.30_LTCUSD_31,LTCUSD,B,2785952,64.3491898,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:21:09.856274500,UTPM_execID_2019.12.30_LTCUSD_31,sellOrderID_2019.12.30_LTCUSD_31,LTCUSD,S,2785952,64.3491898,sellTraderID_3,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:21:09.856274500,UTPM_execID_2019.12.30_LTCUSD_31,sellOrderID_2019.12.30_LTCUSD_31,LTCUSD,S,2785952,64.3491898,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:21:24.958097500,UTPM_execID_2019.12.30_LTCUSD_174,buyOrderID_2019.12.30_LTCUSD_174,LTCUSD,B,8157963,64.2875579,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:21:24.958097500,UTPM_execID_2019.12.30_LTCUSD_174,sellOrderID_2019.12.30_LTCUSD_174,LTCUSD,S,8157963,64.2875579,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:21:35.374916000,UTPM_execID_2019.12.30_LTCUSD_86,buyOrderID_2019.12.30_LTCUSD_86,LTCUSD,B,6014899,63.0993779,buyTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:21:39.899683500,UTPM_execID_2019.12.30_LTCUSD_60,buyOrderID_2019.12.30_LTCUSD_60,LTCUSD,B,1277789,63.4844864,buyTraderID_1,,CRYPTO,,,,,
new,2019.12.30D11:22:24.607693000,UTPM_execID_2019.12.30_LTCUSD_3,buyOrderID_2019.12.30_LTCUSD_3,LTCUSD,B,745464,63.7758704,buyTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:22:24.607693000,UTPM_execID_2019.12.30_LTCUSD_3,buyOrderID_2019.12.30_LTCUSD_3,LTCUSD,B,745464,63.7758704,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:22:24.607693000,UTPM_execID_2019.12.30_LTCUSD_3,sellOrderID_2019.12.30_LTCUSD_3,LTCUSD,S,745464,63.7758704,sellTraderID_1,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:22:24.607693000,UTPM_execID_2019.12.30_LTCUSD_3,sellOrderID_2019.12.30_LTCUSD_3,LTCUSD,S,745464,63.7758704,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:22:51.981732000,UTPM_execID_2019.12.30_LTCUSD_4,buyOrderID_2019.12.30_LTCUSD_4,LTCUSD,B,7077412,63.8466723,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:22:51.981732000,UTPM_execID_2019.12.30_LTCUSD_4,sellOrderID_2019.12.30_LTCUSD_4,LTCUSD,S,7077412,63.8466723,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:21.910933500,UTPM_execID_2019.12.30_LTCUSD_172,buyOrderID_2019.12.30_LTCUSD_172,LTCUSD,B,2987363,64.1156992,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:21.910933500,UTPM_execID_2019.12.30_LTCUSD_172,sellOrderID_2019.12.30_LTCUSD_172,LTCUSD,S,2987363,64.1156992,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:31.553990000,UTPM_execID_2019.12.30_LTCUSD_87,buyOrderID_2019.12.30_LTCUSD_87,LTCUSD,B,7045407,63.2642178,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:31.553990000,UTPM_execID_2019.12.30_LTCUSD_87,sellOrderID_2019.12.30_LTCUSD_87,LTCUSD,S,7045407,63.2642178,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:40.018473500,UTPM_execID_2019.12.30_LTCUSD_102,buyOrderID_2019.12.30_LTCUSD_102,LTCUSD,B,9661336,63.0423969,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:40.018473500,UTPM_execID_2019.12.30_LTCUSD_102,sellOrderID_2019.12.30_LTCUSD_102,LTCUSD,S,9661336,63.0423969,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:41.891724000,UTPM_execID_2019.12.30_LTCUSD_9,buyOrderID_2019.12.30_LTCUSD_9,LTCUSD,B,9798833,63.625333,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:41.891724000,UTPM_execID_2019.12.30_LTCUSD_9,sellOrderID_2019.12.30_LTCUSD_9,LTCUSD,S,9798833,63.625333,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:49.506446500,UTPM_execID_2019.12.30_LTCUSD_20,buyOrderID_2019.12.30_LTCUSD_20,LTCUSD,B,4236023,64.0394813,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:23:49.506446500,UTPM_execID_2019.12.30_LTCUSD_20,sellOrderID_2019.12.30_LTCUSD_20,LTCUSD,S,4236023,64.0394813,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:24:15.389270500,UTPM_execID_2019.12.30_LTCUSD_119,buyOrderID_2019.12.30_LTCUSD_119,LTCUSD,B,1181412,62.5990115,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:24:15.389270500,UTPM_execID_2019.12.30_LTCUSD_119,sellOrderID_2019.12.30_LTCUSD_119,LTCUSD,S,1181412,62.5990115,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:24:52.116103500,UTPM_execID_2019.12.30_LTCUSD_178,buyOrderID_2019.12.30_LTCUSD_178,LTCUSD,B,6064561,64.4646436,buyTraderID_3,,CRYPTO,,,,,
new,2019.12.30D11:25:03.748086500,UTPM_execID_2019.12.30_LTCUSD_109,buyOrderID_2019.12.30_LTCUSD_109,LTCUSD,B,1925486,62.4597461,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:03.748086500,UTPM_execID_2019.12.30_LTCUSD_109,sellOrderID_2019.12.30_LTCUSD_109,LTCUSD,S,1925486,62.4597461,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:16.090873000,UTPM_execID_2019.12.30_LTCUSD_69,buyOrderID_2019.12.30_LTCUSD_69,LTCUSD,B,2895363,63.4112862,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:16.090873000,UTPM_execID_2019.12.30_LTCUSD_69,sellOrderID_2019.12.30_LTCUSD_69,LTCUSD,S,2895363,63.4112862,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:17.979122000,UTPM_execID_2019.12.30_LTCUSD_175,buyOrderID_2019.12.30_LTCUSD_175,LTCUSD,B,6792697,64.3756164,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:17.979122000,UTPM_execID_2019.12.30_LTCUSD_175,sellOrderID_2019.12.30_LTCUSD_175,LTCUSD,S,6792697,64.3756164,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:22.356693000,UTPM_execID_2019.12.30_LTCUSD_168,buyOrderID_2019.12.30_LTCUSD_168,LTCUSD,B,3166158,63.823362,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:22.356693000,UTPM_execID_2019.12.30_LTCUSD_168,sellOrderID_2019.12.30_LTCUSD_168,LTCUSD,S,3166158,63.823362,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:25:56.588907500,UTPM_execID_2019.12.30_LTCUSD_18,buyOrderID_2019.12.30_LTCUSD_18,LTCUSD,B,4435560,64.0566542,buyTraderID_3,,CRYPTO,,,,,
new,2019.12.30D11:26:54.674765000,UTPM_execID_2019.12.30_LTCUSD_0,buyOrderID_2019.12.30_LTCUSD_0,LTCUSD,B,3377207,63.8304024,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:26:54.674765000,UTPM_execID_2019.12.30_LTCUSD_0,sellOrderID_2019.12.30_LTCUSD_0,LTCUSD,S,3377207,63.8304024,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:26:57.852109500,UTPM_execID_2019.12.30_LTCUSD_36,buyOrderID_2019.12.30_LTCUSD_36,LTCUSD,B,2774456,64.4417037,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:26:57.852109500,UTPM_execID_2019.12.30_LTCUSD_36,sellOrderID_2019.12.30_LTCUSD_36,LTCUSD,S,2774456,64.4417037,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:26:59.507455500,UTPM_execID_2019.12.30_LTCUSD_84,buyOrderID_2019.12.30_LTCUSD_84,LTCUSD,B,8755389,63.1351356,buyTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:26:59.507455500,UTPM_execID_2019.12.30_LTCUSD_84,buyOrderID_2019.12.30_LTCUSD_84,LTCUSD,B,8755389,63.1351356,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:26:59.507455500,UTPM_execID_2019.12.30_LTCUSD_84,sellOrderID_2019.12.30_LTCUSD_84,LTCUSD,S,8755389,63.1351356,sellTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:26:59.507455500,UTPM_execID_2019.12.30_LTCUSD_84,sellOrderID_2019.12.30_LTCUSD_84,LTCUSD,S,8755389,63.1351356,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:27:17.295104500,UTPM_execID_2019.12.30_LTCUSD_143,buyOrderID_2019.12.30_LTCUSD_143,LTCUSD,B,9284017,64.0000449,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:27:17.295104500,UTPM_execID_2019.12.30_LTCUSD_143,sellOrderID_2019.12.30_LTCUSD_143,LTCUSD,S,9284017,64.0000449,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:27:18.463871000,UTPM_execID_2019.12.30_LTCUSD_156,buyOrderID_2019.12.30_LTCUSD_156,LTCUSD,B,1318891,63.784177,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:27:18.463871000,UTPM_execID_2019.12.30_LTCUSD_156,sellOrderID_2019.12.30_LTCUSD_156,LTCUSD,S,1318891,63.784177,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:27:22.947080500,UTPM_execID_2019.12.30_LTCUSD_51,buyOrderID_2019.12.30_LTCUSD_51,LTCUSD,B,2016406,64.0453395,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:27:22.947080500,UTPM_execID_2019.12.30_LTCUSD_51,sellOrderID_2019.12.30_LTCUSD_51,LTCUSD,S,2016406,64.0453395,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:27:26.089852000,UTPM_execID_2019.12.30_LTCUSD_47,buyOrderID_2019.12.30_LTCUSD_47,LTCUSD,B,3961625,64.1148223,buyTraderID_2,,CRYPTO,,,,,
new,2019.12.30D11:28:15.472020000,UTPM_execID_2019.12.30_LTCUSD_13,buyOrderID_2019.12.30_LTCUSD_13,LTCUSD,B,454303,63.7914412,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:28:15.472020000,UTPM_execID_2019.12.30_LTCUSD_13,sellOrderID_2019.12.30_LTCUSD_13,LTCUSD,S,454303,63.7914412,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:28:54.079902500,UTPM_execID_2019.12.30_LTCUSD_162,sellOrderID_2019.12.30_LTCUSD_162,LTCUSD,S,1743024,63.6652482,sellTraderID_3,,CRYPTO,,,,,
new,2019.12.30D11:29:10.111016500,UTPM_execID_2019.12.30_LTCUSD_124,buyOrderID_2019.12.30_LTCUSD_124,LTCUSD,B,91742,63.0842766,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:29:10.111016500,UTPM_execID_2019.12.30_LTCUSD_124,sellOrderID_2019.12.30_LTCUSD_124,LTCUSD,S,91742,63.0842766,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:29:12.013675500,UTPM_execID_2019.12.30_LTCUSD_53,buyOrderID_2019.12.30_LTCUSD_53,LTCUSD,B,1568334,63.8397767,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:29:12.013675500,UTPM_execID_2019.12.30_LTCUSD_53,sellOrderID_2019.12.30_LTCUSD_53,LTCUSD,S,1568334,63.8397767,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:30:26.204704500,UTPM_execID_2019.12.30_LTCUSD_30,buyOrderID_2019.12.30_LTCUSD_30,LTCUSD,B,2856443,64.265447,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:30:26.204704500,UTPM_execID_2019.12.30_LTCUSD_30,sellOrderID_2019.12.30_LTCUSD_30,LTCUSD,S,2856443,64.265447,sellTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:32:20.233179500,UTPM_execID_2019.12.30_LTCUSD_17,buyOrderID_2019.12.30_LTCUSD_17,LTCUSD,B,8272040,63.9499153,buyTraderID_3,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:32:20.233179500,UTPM_execID_2019.12.30_LTCUSD_17,sellOrderID_2019.12.30_LTCUSD_17,LTCUSD,S,8272040,63.9499153,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:32:29.421925000,UTPM_execID_2019.12.30_LTCUSD_12,buyOrderID_2019.12.30_LTCUSD_12,LTCUSD,B,2859755,63.6464641,buyTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:32:29.421925000,UTPM_execID_2019.12.30_LTCUSD_12,sellOrderID_2019.12.30_LTCUSD_12,LTCUSD,S,2859755,63.6464641,sellTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:33:16.115841500,UTPM_execID_2019.12.30_LTCUSD_130,buyOrderID_2019.12.30_LTCUSD_130,LTCUSD,B,5786090,63.916537,buyTraderID_1,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:33:16.115841500,UTPM_execID_2019.12.30_LTCUSD_130,buyOrderID_2019.12.30_LTCUSD_130,LTCUSD,B,5786090,63.916537,buyTraderID_1,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:33:16.115841500,UTPM_execID_2019.12.30_LTCUSD_130,sellOrderID_2019.12.30_LTCUSD_130,LTCUSD,S,5786090,63.916537,sellTraderID_2,KRAKEN,CRYPTO,,,,,
replaced,2019.12.30D11:33:16.115841500,UTPM_execID_2019.12.30_LTCUSD_130,sellOrderID_2019.12.30_LTCUSD_130,LTCUSD,S,5786090,63.916537,sellTraderID_2,KRAKEN,CRYPTO,,,,,
new,2019.12.30D11:33:30.608149000,UTPM_execID_2019.12.30_LTCUSD_98,buyOrderID_2019.12.30_LTCUSD_98,LTCUSD,B,7341205,63.3917703,buyTraderID_3,KRAKEN,CRYPTO,,,,,
